Timestamp,Market Cap (USD),Coin
2024-03-24 00:00:00,77052625363.61342,Solana (SOL)
2024-03-25 00:00:00,81893130320.22795,Solana (SOL)
2024-03-26 00:00:00,83839327740.13148,Solana (SOL)
2024-03-27 00:00:00,84838706571.2534,Solana (SOL)
2024-03-28 00:00:00,82360081157.45738,Solana (SOL)
2024-03-29 00:00:00,84248853020.74065,Solana (SOL)
2024-03-30 00:00:00,85315571281.60542,Solana (SOL)
2024-03-31 00:00:00,86396723742.68846,Solana (SOL)
2024-04-01 00:00:00,90107848570.01535,Solana (SOL)
2024-04-02 00:00:00,85854792170.67822,Solana (SOL)
2024-04-03 00:00:00,80782956311.50485,Solana (SOL)
2024-04-04 00:00:00,82629121371.8504,Solana (SOL)
2024-04-05 00:00:00,81675237331.00743,Solana (SOL)
2024-04-06 00:00:00,77960489740.01663,Solana (SOL)
2024-04-07 00:00:00,79571266962.5395,Solana (SOL)
2024-04-08 00:00:00,80125616078.59949,Solana (SOL)
2024-04-09 00:00:00,80535874865.26263,Solana (SOL)
2024-04-10 00:00:00,77044233758.35966,Solana (SOL)
2024-04-11 00:00:00,77185741544.09901,Solana (SOL)
2024-04-12 00:00:00,77005624466.19768,Solana (SOL)
2024-04-13 00:00:00,68525412911.207664,Solana (SOL)
2024-04-14 00:00:00,62699848804.0115,Solana (SOL)
2024-04-15 00:00:00,67806499914.97718,Solana (SOL)
2024-04-16 00:00:00,61710007812.6042,Solana (SOL)
2024-04-17 00:00:00,60978610966.59865,Solana (SOL)
2024-04-18 00:00:00,59211788810.436966,Solana (SOL)
2024-04-19 00:00:00,63576116897.51022,Solana (SOL)
2024-04-20 00:00:00,64000098017.81668,Solana (SOL)
2024-04-21 00:00:00,67222429957.26812,Solana (SOL)
2024-04-22 00:00:00,66491092685.51483,Solana (SOL)
2024-04-23 00:00:00,70249892398.89441,Solana (SOL)
2024-04-24 00:00:00,69275570262.24135,Solana (SOL)
2024-04-25 00:00:00,66011712440.540405,Solana (SOL)
2024-04-26 00:00:00,64868424520.28813,Solana (SOL)
2024-04-27 00:00:00,62238094836.14685,Solana (SOL)
2024-04-28 00:00:00,63319042460.19269,Solana (SOL)
2024-04-29 00:00:00,61615451344.778175,Solana (SOL)
2024-04-30 00:00:00,61596557366.24163,Solana (SOL)
2024-05-01 00:00:00,57068380747.46253,Solana (SOL)
2024-05-02 00:00:00,60292554289.61039,Solana (SOL)
2024-05-03 00:00:00,61642176220.23793,Solana (SOL)
2024-05-04 00:00:00,64310515828.20989,Solana (SOL)
2024-05-05 00:00:00,65431940754.60709,Solana (SOL)
2024-05-06 00:00:00,65139241740.40005,Solana (SOL)
2024-05-07 00:00:00,68319201227.67775,Solana (SOL)
2024-05-08 00:00:00,66642348637.88412,Solana (SOL)
2024-05-09 00:00:00,63778648967.760185,Solana (SOL)
2024-05-10 00:00:00,68446070757.00757,Solana (SOL)
2024-05-11 00:00:00,65576191712.31699,Solana (SOL)
2024-05-12 00:00:00,65186852360.18265,Solana (SOL)
2024-05-13 00:00:00,64399645373.94642,Solana (SOL)
2024-05-14 00:00:00,65981164547.77246,Solana (SOL)
2024-05-15 00:00:00,63808410155.384514,Solana (SOL)
2024-05-16 00:00:00,71124365755.64029,Solana (SOL)
2024-05-17 00:00:00,71485848565.0468,Solana (SOL)
2024-05-18 00:00:00,75995591371.301,Solana (SOL)
2024-05-19 00:00:00,77423323444.23485,Solana (SOL)
2024-05-20 00:00:00,76312677475.9591,Solana (SOL)
2024-05-21 00:00:00,83636200098.33824,Solana (SOL)
2024-05-22 00:00:00,79995115480.06287,Solana (SOL)
2024-05-23 00:00:00,79409425754.64302,Solana (SOL)
2024-05-24 00:00:00,79228788063.89075,Solana (SOL)
2024-05-25 00:00:00,75398208636.16145,Solana (SOL)
2024-05-26 00:00:00,75661703605.5672,Solana (SOL)
2024-05-27 00:00:00,73367866647.74002,Solana (SOL)
2024-05-28 00:00:00,76290531024.18916,Solana (SOL)
2024-05-29 00:00:00,77608694232.90857,Solana (SOL)
2024-05-30 00:00:00,77252186457.9422,Solana (SOL)
2024-05-31 00:00:00,76758497378.74059,Solana (SOL)
2024-06-01 00:00:00,76308339528.46367,Solana (SOL)
2024-06-02 00:00:00,76177678589.68294,Solana (SOL)
2024-06-03 00:00:00,75050958641.62373,Solana (SOL)
2024-06-04 00:00:00,75681627881.0628,Solana (SOL)
2024-06-05 00:00:00,78880758222.48264,Solana (SOL)
2024-06-06 00:00:00,79780936079.13075,Solana (SOL)
2024-06-07 00:00:00,78444394866.65672,Solana (SOL)
2024-06-08 00:00:00,74856130848.93568,Solana (SOL)
2024-06-09 00:00:00,72835917814.34517,Solana (SOL)
2024-06-10 00:00:00,74673430538.47688,Solana (SOL)
2024-06-11 00:00:00,73151424296.10939,Solana (SOL)
2024-06-12 00:00:00,68854872917.61719,Solana (SOL)
2024-06-13 00:00:00,71448945051.62373,Solana (SOL)
2024-06-14 00:00:00,68032711460.25852,Solana (SOL)
2024-06-15 00:00:00,66064522093.40304,Solana (SOL)
2024-06-16 00:00:00,67039970053.087814,Solana (SOL)
2024-06-17 00:00:00,69579290410.68553,Solana (SOL)
2024-06-18 00:00:00,66094864030.905464,Solana (SOL)
2024-06-19 00:00:00,63233499041.35268,Solana (SOL)
2024-06-20 00:00:00,62361208241.968605,Solana (SOL)
2024-06-21 00:00:00,61706156570.99528,Solana (SOL)
2024-06-22 00:00:00,62078256801.37986,Solana (SOL)
2024-06-23 00:00:00,61606686233.870865,Solana (SOL)
2024-06-24 00:00:00,59352841547.741,Solana (SOL)
2024-06-25 00:00:00,61042345065.70789,Solana (SOL)
2024-06-26 00:00:00,63106257051.66343,Solana (SOL)
2024-06-27 00:00:00,63108597357.703316,Solana (SOL)
2024-06-28 00:00:00,68956935473.7399,Solana (SOL)
2024-06-29 00:00:00,64611649671.817276,Solana (SOL)
2024-06-30 00:00:00,64693099935.25913,Solana (SOL)
2024-07-01 00:00:00,67675125124.59939,Solana (SOL)
2024-07-02 00:00:00,67673065514.69488,Solana (SOL)
2024-07-03 00:00:00,71136229946.13242,Solana (SOL)
2024-07-04 00:00:00,65082723830.858505,Solana (SOL)
2024-07-05 00:00:00,59426641950.27212,Solana (SOL)
2024-07-06 00:00:00,62269271952.277084,Solana (SOL)
2024-07-07 00:00:00,66217813182.98343,Solana (SOL)
2024-07-08 00:00:00,61059941285.76865,Solana (SOL)
2024-07-09 00:00:00,64537904951.409996,Solana (SOL)
2024-07-10 00:00:00,65737860357.994644,Solana (SOL)
2024-07-11 00:00:00,65837743099.40003,Solana (SOL)
2024-07-12 00:00:00,63095416379.09987,Solana (SOL)
2024-07-13 00:00:00,64601740344.9905,Solana (SOL)
2024-07-14 00:00:00,65828079252.62245,Solana (SOL)
2024-07-15 00:00:00,68729116144.65176,Solana (SOL)
2024-07-16 00:00:00,74102104615.57973,Solana (SOL)
2024-07-17 00:00:00,74732938819.62112,Solana (SOL)
2024-07-18 00:00:00,72209875941.80649,Solana (SOL)
2024-07-19 00:00:00,73852444296.54735,Solana (SOL)
2024-07-20 00:00:00,78561627383.88539,Solana (SOL)
2024-07-21 00:00:00,80854762308.1409,Solana (SOL)
2024-07-22 00:00:00,85429935644.31656,Solana (SOL)
2024-07-23 00:00:00,83131628699.86516,Solana (SOL)
2024-07-24 00:00:00,80374938686.50865,Solana (SOL)
2024-07-25 00:00:00,82711015097.19257,Solana (SOL)
2024-07-26 00:00:00,79757334803.65512,Solana (SOL)
2024-07-27 00:00:00,85018101278.7471,Solana (SOL)
2024-07-28 00:00:00,85827248193.04897,Solana (SOL)
2024-07-29 00:00:00,85867074048.95665,Solana (SOL)
2024-07-30 00:00:00,84999082716.62422,Solana (SOL)
2024-07-31 00:00:00,83221052241.06827,Solana (SOL)
2024-08-01 00:00:00,79950614578.09938,Solana (SOL)
2024-08-02 00:00:00,78136018435.09514,Solana (SOL)
2024-08-03 00:00:00,70897108855.05199,Solana (SOL)
2024-08-04 00:00:00,66539693653.10327,Solana (SOL)
2024-08-05 00:00:00,64069506751.66353,Solana (SOL)
2024-08-06 00:00:00,60385581799.65134,Solana (SOL)
2024-08-07 00:00:00,66888724877.82549,Solana (SOL)
2024-08-08 00:00:00,67833484660.8793,Solana (SOL)
2024-08-09 00:00:00,75605989422.61879,Solana (SOL)
2024-08-10 00:00:00,72748882742.7244,Solana (SOL)
2024-08-11 00:00:00,71780208858.93105,Solana (SOL)
2024-08-12 00:00:00,65970515368.134636,Solana (SOL)
2024-08-13 00:00:00,68410924515.65011,Solana (SOL)
2024-08-14 00:00:00,68523383455.0084,Solana (SOL)
2024-08-15 00:00:00,67161503325.74234,Solana (SOL)
2024-08-16 00:00:00,66618864444.49498,Solana (SOL)
2024-08-17 00:00:00,64863103906.70795,Solana (SOL)
2024-08-18 00:00:00,66056074283.6682,Solana (SOL)
2024-08-19 00:00:00,66473085149.04257,Solana (SOL)
2024-08-20 00:00:00,67367254143.214,Solana (SOL)
2024-08-21 00:00:00,66476153688.20832,Solana (SOL)
2024-08-22 00:00:00,66440969750.356964,Solana (SOL)
2024-08-23 00:00:00,66761547034.590904,Solana (SOL)
2024-08-24 00:00:00,71446953314.36082,Solana (SOL)
2024-08-25 00:00:00,74722638007.98097,Solana (SOL)
2024-08-26 00:00:00,73951133109.2744,Solana (SOL)
2024-08-27 00:00:00,73245258412.5275,Solana (SOL)
2024-08-28 00:00:00,68457640743.58645,Solana (SOL)
2024-08-29 00:00:00,67227955365.65928,Solana (SOL)
2024-08-30 00:00:00,65235562102.47011,Solana (SOL)
2024-08-31 00:00:00,64456415887.360794,Solana (SOL)
2024-09-01 00:00:00,63101327572.9293,Solana (SOL)
2024-09-02 00:00:00,60117065789.91227,Solana (SOL)
2024-09-03 00:00:00,62985001475.25302,Solana (SOL)
2024-09-04 00:00:00,59614645974.77863,Solana (SOL)
2024-09-05 00:00:00,62251929888.190506,Solana (SOL)
2024-09-06 00:00:00,60387775938.96441,Solana (SOL)
2024-09-07 00:00:00,58344018515.973,Solana (SOL)
2024-09-08 00:00:00,59680948983.96793,Solana (SOL)
2024-09-09 00:00:00,60759608104.47203,Solana (SOL)
2024-09-10 00:00:00,63097455959.70133,Solana (SOL)
2024-09-11 00:00:00,63391578712.57823,Solana (SOL)
2024-09-12 00:00:00,62056036481.49285,Solana (SOL)
2024-09-13 00:00:00,63757976308.15953,Solana (SOL)
2024-09-14 00:00:00,65041521980.833916,Solana (SOL)
2024-09-15 00:00:00,64231025021.070015,Solana (SOL)
2024-09-16 00:00:00,61583690049.17375,Solana (SOL)
2024-09-17 00:00:00,61587188878.89927,Solana (SOL)
2024-09-18 00:00:00,61598080482.36476,Solana (SOL)
2024-09-19 00:00:00,62403271563.93473,Solana (SOL)
2024-09-20 00:00:00,66808347524.87485,Solana (SOL)
2024-09-21 00:00:00,68638372124.58108,Solana (SOL)
2024-09-22 00:00:00,70140329689.73108,Solana (SOL)
2024-09-23 00:00:00,67842797097.467896,Solana (SOL)
2024-09-24 00:00:00,67870222047.840904,Solana (SOL)
2024-09-25 00:00:00,71709338801.75752,Solana (SOL)
2024-09-26 00:00:00,69291597151.69516,Solana (SOL)
2024-09-27 00:00:00,72884471285.93079,Solana (SOL)
2024-09-28 00:00:00,73978003988.83308,Solana (SOL)
2024-09-29 00:00:00,73518555009.73824,Solana (SOL)
2024-09-30 00:00:00,74369588837.65268,Solana (SOL)
2024-10-01 00:00:00,71395922727.94426,Solana (SOL)
2024-10-02 00:00:00,68058487039.17453,Solana (SOL)
2024-10-03 00:00:00,65807677885.54672,Solana (SOL)
2024-10-04 00:00:00,64050560287.44469,Solana (SOL)
2024-10-05 00:00:00,67069277149.62741,Solana (SOL)
2024-10-06 00:00:00,66856779428.43124,Solana (SOL)
2024-10-07 00:00:00,68620543171.31388,Solana (SOL)
2024-10-08 00:00:00,67824969530.69777,Solana (SOL)
2024-10-09 00:00:00,67328950381.83993,Solana (SOL)
2024-10-10 00:00:00,65433504789.60537,Solana (SOL)
2024-10-11 00:00:00,65104986869.39701,Solana (SOL)
2024-10-12 00:00:00,68238430125.58685,Solana (SOL)
2024-10-13 00:00:00,68817502222.73967,Solana (SOL)
2024-10-14 00:00:00,69243494227.1722,Solana (SOL)
2024-10-15 00:00:00,73962264985.11276,Solana (SOL)
2024-10-16 00:00:00,72639268353.59418,Solana (SOL)
2024-10-17 00:00:00,72422733078.47534,Solana (SOL)
2024-10-18 00:00:00,70573405283.51457,Solana (SOL)
2024-10-19 00:00:00,72886877673.2116,Solana (SOL)
2024-10-20 00:00:00,74964939765.94617,Solana (SOL)
2024-10-21 00:00:00,78229210681.92538,Solana (SOL)
2024-10-22 00:00:00,78180519224.39232,Solana (SOL)
2024-10-23 00:00:00,78495515410.02502,Solana (SOL)
2024-10-24 00:00:00,80605199376.19403,Solana (SOL)
2024-10-25 00:00:00,83303181938.57568,Solana (SOL)
2024-10-26 00:00:00,77285778632.20319,Solana (SOL)
2024-10-27 00:00:00,80185439054.50378,Solana (SOL)
2024-10-28 00:00:00,83135834565.19875,Solana (SOL)
2024-10-29 00:00:00,83861396528.21255,Solana (SOL)
2024-10-30 00:00:00,84365189646.56198,Solana (SOL)
2024-10-31 00:00:00,82365474416.0372,Solana (SOL)
2024-11-01 00:00:00,79289455541.87051,Solana (SOL)
2024-11-02 00:00:00,78250082081.93033,Solana (SOL)
2024-11-03 00:00:00,78131615349.70734,Solana (SOL)
2024-11-04 00:00:00,76639755911.6,Solana (SOL)
2024-11-05 00:00:00,74183140424.87337,Solana (SOL)
2024-11-06 00:00:00,78482680246.56433,Solana (SOL)
2024-11-07 00:00:00,88185066303.67917,Solana (SOL)
2024-11-08 00:00:00,92394882481.30789,Solana (SOL)
2024-11-09 00:00:00,94211532387.97975,Solana (SOL)
2024-11-10 00:00:00,94841594020.38661,Solana (SOL)
2024-11-11 00:00:00,99044422018.77545,Solana (SOL)
2024-11-12 00:00:00,105178890848.891,Solana (SOL)
2024-11-13 00:00:00,100554180075.78313,Solana (SOL)
2024-11-13 00:41:37,100239676787.98492,Solana (SOL)
2023-11-15 00:00:00,87069254488.00314,Tether (USDT)
2023-11-16 00:00:00,87330293256.90219,Tether (USDT)
2023-11-17 00:00:00,87433708811.30647,Tether (USDT)
2023-11-18 00:00:00,87575507814.81499,Tether (USDT)
2023-11-19 00:00:00,87745529028.2199,Tether (USDT)
2023-11-20 00:00:00,87719871443.19617,Tether (USDT)
2023-11-21 00:00:00,87738748115.10922,Tether (USDT)
2023-11-22 00:00:00,87923200610.43375,Tether (USDT)
2023-11-23 00:00:00,88395010860.2725,Tether (USDT)
2023-11-24 00:00:00,88521918320.8052,Tether (USDT)
2023-11-25 00:00:00,88586091086.36794,Tether (USDT)
2023-11-26 00:00:00,88779808674.98494,Tether (USDT)
2023-11-27 00:00:00,88746412388.52766,Tether (USDT)
2023-11-28 00:00:00,88794083114.61061,Tether (USDT)
2023-11-29 00:00:00,88902002105.36464,Tether (USDT)
2023-11-30 00:00:00,89084951252.75563,Tether (USDT)
2023-12-01 00:00:00,89288339819.9511,Tether (USDT)
2023-12-02 00:00:00,89384249584.62776,Tether (USDT)
2023-12-03 00:00:00,89567299871.82498,Tether (USDT)
2023-12-04 00:00:00,89672338130.95718,Tether (USDT)
2023-12-05 00:00:00,89712226019.01518,Tether (USDT)
2023-12-06 00:00:00,89954651881.01256,Tether (USDT)
2023-12-07 00:00:00,89947739514.69337,Tether (USDT)
2023-12-08 00:00:00,90118570091.71358,Tether (USDT)
2023-12-09 00:00:00,90313892604.98276,Tether (USDT)
2023-12-10 00:00:00,90697180084.94415,Tether (USDT)
2023-12-11 00:00:00,90619185009.48459,Tether (USDT)
2023-12-12 00:00:00,90552653809.92912,Tether (USDT)
2023-12-13 00:00:00,90618504336.49426,Tether (USDT)
2023-12-14 00:00:00,90695509418.53244,Tether (USDT)
2023-12-15 00:00:00,90827525607.944,Tether (USDT)
2023-12-16 00:00:00,90736741067.09624,Tether (USDT)
2023-12-17 00:00:00,90854983802.11975,Tether (USDT)
2023-12-18 00:00:00,90872426679.6594,Tether (USDT)
2023-12-19 00:00:00,90931108068.30547,Tether (USDT)
2023-12-20 00:00:00,90960533050.72403,Tether (USDT)
2023-12-21 00:00:00,90953421967.0991,Tether (USDT)
2023-12-22 00:00:00,91062560834.52438,Tether (USDT)
2023-12-23 00:00:00,91196913161.69775,Tether (USDT)
2023-12-24 00:00:00,91288621400.19968,Tether (USDT)
2023-12-25 00:00:00,91321270663.5734,Tether (USDT)
2023-12-26 00:00:00,91328934694.70305,Tether (USDT)
2023-12-27 00:00:00,91384051292.9767,Tether (USDT)
2023-12-28 00:00:00,91451080290.98013,Tether (USDT)
2023-12-29 00:00:00,91563523683.55397,Tether (USDT)
2023-12-30 00:00:00,91575330091.00008,Tether (USDT)
2023-12-31 00:00:00,91696771362.57607,Tether (USDT)
2024-01-01 00:00:00,91724474427.71652,Tether (USDT)
2024-01-02 00:00:00,91730242123.06653,Tether (USDT)
2024-01-03 00:00:00,91717780780.93268,Tether (USDT)
2024-01-04 00:00:00,92142753304.79715,Tether (USDT)
2024-01-05 00:00:00,92526809338.21547,Tether (USDT)
2024-01-06 00:00:00,92858801168.91245,Tether (USDT)
2024-01-07 00:00:00,93445427842.21959,Tether (USDT)
2024-01-08 00:00:00,93704952521.56448,Tether (USDT)
2024-01-09 00:00:00,94083713350.7766,Tether (USDT)
2024-01-10 00:00:00,94064205857.57541,Tether (USDT)
2024-01-11 00:00:00,94504765887.63194,Tether (USDT)
2024-01-12 00:00:00,95062620421.8833,Tether (USDT)
2024-01-13 00:00:00,95002649650.03416,Tether (USDT)
2024-01-14 00:00:00,94996286994.14041,Tether (USDT)
2024-01-15 00:00:00,95050997231.00322,Tether (USDT)
2024-01-16 00:00:00,95255892093.39702,Tether (USDT)
2024-01-17 00:00:00,95104647039.71397,Tether (USDT)
2024-01-18 00:00:00,95125787221.11208,Tether (USDT)
2024-01-19 00:00:00,94955321534.46254,Tether (USDT)
2024-01-20 00:00:00,94967646330.98743,Tether (USDT)
2024-01-21 00:00:00,94983399556.99968,Tether (USDT)
2024-01-22 00:00:00,94910190842.17227,Tether (USDT)
2024-01-23 00:00:00,94768937396.33646,Tether (USDT)
2024-01-24 00:00:00,95571888926.80939,Tether (USDT)
2024-01-25 00:00:00,95512604443.57683,Tether (USDT)
2024-01-26 00:00:00,95526771968.36725,Tether (USDT)
2024-01-27 00:00:00,95549259109.50241,Tether (USDT)
2024-01-28 00:00:00,96043727984.62862,Tether (USDT)
2024-01-29 00:00:00,96013416643.31122,Tether (USDT)
2024-01-30 00:00:00,96108546237.88614,Tether (USDT)
2024-01-31 00:00:00,95993659299.87637,Tether (USDT)
2024-02-01 00:00:00,96142607456.75385,Tether (USDT)
2024-02-02 00:00:00,96250022548.61604,Tether (USDT)
2024-02-03 00:00:00,96215760125.4551,Tether (USDT)
2024-02-04 00:00:00,96211660645.13791,Tether (USDT)
2024-02-05 00:00:00,96140803757.7661,Tether (USDT)
2024-02-06 00:00:00,96120543211.64397,Tether (USDT)
2024-02-07 00:00:00,96117987589.62988,Tether (USDT)
2024-02-08 00:00:00,96220233912.91455,Tether (USDT)
2024-02-09 00:00:00,96268386138.41594,Tether (USDT)
2024-02-10 00:00:00,96272021104.86113,Tether (USDT)
2024-02-11 00:00:00,96349651423.53716,Tether (USDT)
2024-02-12 00:00:00,96520553678.616,Tether (USDT)
2024-02-13 00:00:00,96695482935.4225,Tether (USDT)
2024-02-14 00:00:00,96762387718.77711,Tether (USDT)
2024-02-15 00:00:00,96979195440.37872,Tether (USDT)
2024-02-16 00:00:00,97265775292.20654,Tether (USDT)
2024-02-17 00:00:00,97583119422.9608,Tether (USDT)
2024-02-18 00:00:00,97716632679.09314,Tether (USDT)
2024-02-19 00:00:00,97661857628.50089,Tether (USDT)
2024-02-20 00:00:00,97674633134.28976,Tether (USDT)
2024-02-21 00:00:00,97879397783.318,Tether (USDT)
2024-02-22 00:00:00,98144682611.99107,Tether (USDT)
2024-02-23 00:00:00,97790168760.62076,Tether (USDT)
2024-02-24 00:00:00,97932080922.40405,Tether (USDT)
2024-02-25 00:00:00,97845940204.68391,Tether (USDT)
2024-02-26 00:00:00,97906044227.10301,Tether (USDT)
2024-02-27 00:00:00,98159651669.30667,Tether (USDT)
2024-02-28 00:00:00,98383119474.09435,Tether (USDT)
2024-02-29 00:00:00,98408639152.57326,Tether (USDT)
2024-03-01 00:00:00,98821123301.17656,Tether (USDT)
2024-03-02 00:00:00,99274662637.20981,Tether (USDT)
2024-03-03 00:00:00,99236691116.65791,Tether (USDT)
2024-03-04 00:00:00,99558140762.95117,Tether (USDT)
2024-03-05 00:00:00,99604141292.36678,Tether (USDT)
2024-03-06 00:00:00,100445783977.86188,Tether (USDT)
2024-03-07 00:00:00,100524264534.42273,Tether (USDT)
2024-03-08 00:00:00,100821677144.31422,Tether (USDT)
2024-03-09 00:00:00,101243181280.85776,Tether (USDT)
2024-03-10 00:00:00,101814936996.92035,Tether (USDT)
2024-03-11 00:00:00,102297568054.78017,Tether (USDT)
2024-03-12 00:00:00,102035960671.74452,Tether (USDT)
2024-03-13 00:00:00,102414694159.27917,Tether (USDT)
2024-03-14 00:00:00,102757940827.66809,Tether (USDT)
2024-03-15 00:00:00,102930574059.65363,Tether (USDT)
2024-03-16 00:00:00,103373346487.36938,Tether (USDT)
2024-03-17 00:00:00,102917484336.03958,Tether (USDT)
2024-03-18 00:00:00,103492063270.97023,Tether (USDT)
2024-03-19 00:00:00,103358414046.23233,Tether (USDT)
2024-03-20 00:00:00,103787308309.56381,Tether (USDT)
2024-03-21 00:00:00,103705912309.60864,Tether (USDT)
2024-03-22 00:00:00,103924885647.43254,Tether (USDT)
2024-03-23 00:00:00,104042955962.91965,Tether (USDT)
2024-03-24 00:00:00,103995094518.03923,Tether (USDT)
2024-03-25 00:00:00,104029403026.70131,Tether (USDT)
2024-03-26 00:00:00,103791045667.34555,Tether (USDT)
2024-03-27 00:00:00,104171067977.45193,Tether (USDT)
2024-03-28 00:00:00,104315388264.08395,Tether (USDT)
2024-03-29 00:00:00,104365606173.60553,Tether (USDT)
2024-03-30 00:00:00,104553076925.74918,Tether (USDT)
2024-03-31 00:00:00,104538350178.93846,Tether (USDT)
2024-04-01 00:00:00,104510345551.65152,Tether (USDT)
2024-04-02 00:00:00,104466269110.30553,Tether (USDT)
2024-04-03 00:00:00,104665901774.137,Tether (USDT)
2024-04-04 00:00:00,105331957106.8992,Tether (USDT)
2024-04-05 00:00:00,106232925072.30151,Tether (USDT)
2024-04-06 00:00:00,106688966458.94902,Tether (USDT)
2024-04-07 00:00:00,106793326057.98431,Tether (USDT)
2024-04-08 00:00:00,106908680868.15749,Tether (USDT)
2024-04-09 00:00:00,107051011825.39127,Tether (USDT)
2024-04-10 00:00:00,107124650258.78198,Tether (USDT)
2024-04-11 00:00:00,107165949185.65504,Tether (USDT)
2024-04-12 00:00:00,107325379612.11052,Tether (USDT)
2024-04-13 00:00:00,107393356511.04422,Tether (USDT)
2024-04-14 00:00:00,107379449339.8307,Tether (USDT)
2024-04-15 00:00:00,107753288138.4161,Tether (USDT)
2024-04-16 00:00:00,107841139879.75867,Tether (USDT)
2024-04-17 00:00:00,108064659123.57814,Tether (USDT)
2024-04-18 00:00:00,108719080825.00638,Tether (USDT)
2024-04-19 00:00:00,109084372698.51892,Tether (USDT)
2024-04-20 00:00:00,109818847614.42294,Tether (USDT)
2024-04-21 00:00:00,109776804504.99731,Tether (USDT)
2024-04-22 00:00:00,109867996220.01157,Tether (USDT)
2024-04-23 00:00:00,109891550171.73848,Tether (USDT)
2024-04-24 00:00:00,110436760601.5455,Tether (USDT)
2024-04-25 00:00:00,110475849461.28783,Tether (USDT)
2024-04-26 00:00:00,110438459159.58118,Tether (USDT)
2024-04-27 00:00:00,110388612840.56868,Tether (USDT)
2024-04-28 00:00:00,110489863655.27005,Tether (USDT)
2024-04-29 00:00:00,110621142036.5963,Tether (USDT)
2024-04-30 00:00:00,110513523759.51324,Tether (USDT)
2024-05-01 00:00:00,110569151502.23439,Tether (USDT)
2024-05-02 00:00:00,110656637832.43396,Tether (USDT)
2024-05-03 00:00:00,110617957580.45146,Tether (USDT)
2024-05-04 00:00:00,110688767950.9928,Tether (USDT)
2024-05-05 00:00:00,110788373070.3052,Tether (USDT)
2024-05-06 00:00:00,110825639138.4978,Tether (USDT)
2024-05-07 00:00:00,110901272818.84515,Tether (USDT)
2024-05-08 00:00:00,110976763728.73067,Tether (USDT)
2024-05-09 00:00:00,110896762597.93077,Tether (USDT)
2024-05-10 00:00:00,110971026530.67667,Tether (USDT)
2024-05-11 00:00:00,110774390759.57964,Tether (USDT)
2024-05-12 00:00:00,110785721838.09195,Tether (USDT)
2024-05-13 00:00:00,110786173480.94705,Tether (USDT)
2024-05-14 00:00:00,110878655264.58968,Tether (USDT)
2024-05-15 00:00:00,110824101343.60278,Tether (USDT)
2024-05-16 00:00:00,111085894494.84897,Tether (USDT)
2024-05-17 00:00:00,111196169794.36563,Tether (USDT)
2024-05-18 00:00:00,111243776375.39421,Tether (USDT)
2024-05-19 00:00:00,111359640225.01974,Tether (USDT)
2024-05-20 00:00:00,111417921223.84227,Tether (USDT)
2024-05-21 00:00:00,111437165600.77734,Tether (USDT)
2024-05-22 00:00:00,111349558834.47974,Tether (USDT)
2024-05-23 00:00:00,111691996591.71736,Tether (USDT)
2024-05-24 00:00:00,111764202935.80167,Tether (USDT)
2024-05-25 00:00:00,111803675088.15273,Tether (USDT)
2024-05-26 00:00:00,111889805136.25816,Tether (USDT)
2024-05-27 00:00:00,111943843747.67766,Tether (USDT)
2024-05-28 00:00:00,111876918242.1823,Tether (USDT)
2024-05-29 00:00:00,111848018348.95625,Tether (USDT)
2024-05-30 00:00:00,111820341327.84586,Tether (USDT)
2024-05-31 00:00:00,111910136577.73402,Tether (USDT)
2024-06-01 00:00:00,111944442929.55719,Tether (USDT)
2024-06-02 00:00:00,112022209734.80095,Tether (USDT)
2024-06-03 00:00:00,112171060130.30632,Tether (USDT)
2024-06-04 00:00:00,112142019565.9242,Tether (USDT)
2024-06-05 00:00:00,112281746542.09529,Tether (USDT)
2024-06-06 00:00:00,112346421995.96095,Tether (USDT)
2024-06-07 00:00:00,112325076097.17409,Tether (USDT)
2024-06-08 00:00:00,112411365894.45067,Tether (USDT)
2024-06-09 00:00:00,112446413981.99077,Tether (USDT)
2024-06-10 00:00:00,112447581346.10068,Tether (USDT)
2024-06-11 00:00:00,112426710109.16006,Tether (USDT)
2024-06-12 00:00:00,112470603685.09749,Tether (USDT)
2024-06-13 00:00:00,112467405781.20659,Tether (USDT)
2024-06-14 00:00:00,112494742935.99934,Tether (USDT)
2024-06-15 00:00:00,112546470868.61417,Tether (USDT)
2024-06-16 00:00:00,112478658243.1094,Tether (USDT)
2024-06-17 00:00:00,112505590399.30226,Tether (USDT)
2024-06-18 00:00:00,112484967919.06068,Tether (USDT)
2024-06-19 00:00:00,112466787566.21782,Tether (USDT)
2024-06-20 00:00:00,112574268895.40561,Tether (USDT)
2024-06-21 00:00:00,112812642970.5168,Tether (USDT)
2024-06-22 00:00:00,112842896834.38023,Tether (USDT)
2024-06-23 00:00:00,112879995149.43495,Tether (USDT)
2024-06-24 00:00:00,112889309017.79941,Tether (USDT)
2024-06-25 00:00:00,112854331672.7581,Tether (USDT)
2024-06-26 00:00:00,112916220647.86284,Tether (USDT)
2024-06-27 00:00:00,112747052708.12402,Tether (USDT)
2024-06-28 00:00:00,112628423054.46776,Tether (USDT)
2024-06-29 00:00:00,112603785912.8908,Tether (USDT)
2024-06-30 00:00:00,112627263201.00249,Tether (USDT)
2024-07-01 00:00:00,112725742595.5801,Tether (USDT)
